"","C_No_Treatment","C_Treatment_A","C_Treatment_B","E_No_Treatment","E_Treatment_A","E_Treatment_B"
"870",125265.613486626,314988.403683485,288276.745750582,20.2258667151988,22.2219448640453,21.1570138370474
"871",114481.803471689,299581.564879173,260490.473612005,20.9784675755492,22.8669978858081,21.7187359903765
"872",126516.142121206,336651.086568404,302075.027780864,19.7025650846724,21.4319642080735,20.5594920928263
"873",116392.223175195,298752.962487574,268260.52384574,20.3158120518901,22.0453819468791,21.1357599553753
"874",114706.787491457,288591.614487053,259292.861906877,21.5957493816832,23.17075324283,22.2973377792752
"875",112230.26187742,284752.096743337,274833.326146001,20.5245961219194,22.1758524437161,21.4135393332728
"876",123552.096898366,305352.950717977,282636.582134983,20.5727883985111,22.5827125669618,21.1653649648044
"877",122641.119381265,296673.936031608,282240.076651205,20.5712750175665,22.3920180493225,21.3420891547292
"878",109578.037812839,302150.890174906,294465.113104957,21.1901136307536,22.6515351338682,21.7395430789936
"879",117047.256842406,279768.136559636,253061.420975888,21.2550833272908,23.1740783350744,22.1365590945902
"880",125439.293985592,309115.506362217,293231.593255027,20.5395372358107,22.4543447881007,21.0943733719652
"881",112937.42582765,289878.815082163,285607.602974207,20.0333026631836,22.2065743691129,20.7624090656782
"882",117030.20790651,315101.980021671,299048.734304562,20.6474718436473,22.2597915556886,21.1762023232886
"883",122457.918437017,360380.232986699,331129.150942114,19.0259981251312,21.1226215841649,19.6306005219377
"884",124394.075839054,330859.218857218,320095.312744932,20.3845441706407,22.4277080932507,20.9899204584515
"885",127128.112564036,306270.804336235,278917.867405568,20.8049995815598,23.0152547256713,21.477949922171
"886",113414.494077254,308181.476407007,283744.449567111,20.4145527591755,22.1915113904366,21.0862044376725
"887",129815.38777104,320041.39940455,285361.080713235,19.3698464271015,21.8901889618478,20.2224469177393
"888",107368.617709282,289412.785736821,283646.485265029,20.2097748537802,22.1505971148019,20.7961654602942
"889",104932.726320043,260598.772905436,234693.393927616,21.9902922933954,23.3799511594148,22.8593205359782
"890",116920.581793415,294586.441130789,264553.243362389,20.8197860413941,22.6920442684572,21.5671125669858
"891",117669.018261065,297473.910643116,268931.131080245,20.5838435213461,22.4381434503736,21.2626653929323
"892",129163.734419617,308980.276096071,303760.023983405,20.6170590811977,22.4806964021552,21.1596056298654
"893",117072.611937546,298005.637182836,281567.76533596,20.7642184303431,22.4722576619662,21.708003012665
"894",127944.629324994,327309.833383596,297637.454107334,20.4649620827531,22.4610973700964,21.1553632469829
"895",120928.935652371,330233.562449554,329310.496860775,19.6993836778179,21.8141229987766,20.2541042439825
"896",119964.548364939,286073.663603824,259790.887401594,20.9167438407655,22.7559934194193,21.8543036394584
"897",114599.711544197,302652.139890737,289371.621620858,20.5549988424059,22.3248914738456,21.2396223717078
"898",125289.550787543,317687.032102718,301555.876805182,18.7410189117219,20.8360214441902,19.8738868731281
"899",125221.561051286,289770.319066846,276984.307940834,20.4182222851211,22.4486839307451,21.1953781660125
"900",119125.688357947,283910.114903246,263627.253230546,21.0936422647979,22.7511123319389,21.7887298159958
"901",127833.265338758,309924.218502813,270371.329183255,20.7330474773269,22.8498639198614,21.5454304333401
"902",113486.363214512,259949.844626222,239413.320874146,21.4134025189151,23.0101167790743,22.377817817784
"903",123707.19231027,321021.849462109,303400.519185867,20.405464522973,22.2628229046547,20.9219789926651
"904",110739.518206558,270847.325450942,246593.395181836,21.6691452970456,23.220862084983,22.3608883035825
"905",113940.62738945,300915.535430567,278913.760225904,21.0855746736476,22.6791404096606,21.9796650128925
"906",126498.879971957,304270.024883684,289859.462405274,20.5122143114414,22.6552926129078,21.0521961578053
"907",122277.633431727,328689.490596665,321486.136613073,19.3746486588479,21.4815764113119,19.9175724456546
"908",112578.890842336,279222.657737521,256922.317044174,21.4419314112949,22.9813371549595,22.1172343013613
"909",124049.51274151,296941.510177384,278958.190181352,20.1581119832291,22.0649828305234,21.0344667840045
"910",118281.86579211,284551.289191232,264204.228265504,20.5769359416954,22.2846676343923,21.4733087193744
"911",107990.529663799,277988.949920451,259421.535379014,20.8570582649281,22.6684778500557,21.4905965422229
"912",118161.737719639,320695.445502651,284151.025615088,19.9685834900647,22.1756662288022,20.6916014240913
"913",114820.908454075,312646.014322273,292526.883800824,20.4066612900187,22.2088810961638,21.1647853374584
"914",120030.140260426,268261.801307073,256860.169609557,21.3948861290543,23.3959463819473,21.9344649108453
"915",114372.957973649,313246.476193037,283255.420337317,20.2077462077912,21.9477713554757,20.8777625579082
"916",122681.9959395,300700.426284283,265169.427442982,20.7073940269643,22.5690018594026,21.610270519855
"917",140557.058120544,381371.980831025,342907.232528892,18.7460882242624,20.9985348241578,19.5662511041004
"918",110380.41663159,315476.284955532,286008.356337979,19.709929695062,21.8257906716792,20.4570108800815
"919",114907.322041029,283626.002615903,256894.862036086,21.5639815023378,23.0577640950604,22.3293012023552
"920",129073.116360217,310340.960774426,277710.449526146,20.8804307823626,22.9714605456934,21.5179083219139
"921",129475.647121292,333593.704083322,316462.736731689,20.3043654980117,22.2432976330513,20.9326133528228
"922",116522.613839657,307490.290994585,271114.139791207,21.0019850063672,22.5628597343918,21.9172120312318
"923",127758.793262656,338954.071508501,320040.507130807,19.5053913350495,21.7033892028359,20.1405745384198
"924",129079.495168869,286219.662561561,256848.501333172,21.3261185306156,23.313104223377,21.9959807049294
"925",127275.481920904,318087.640451634,287057.427229938,20.1190061647614,22.2384552063275,21.0265434531353
"926",120102.938864472,299895.344753659,277719.129770262,20.2161981142841,22.2188042055616,21.0504179374332
"927",129094.98802766,324741.662063705,296486.100304638,19.8364587317311,21.7307169490192,20.769747011457
"928",126043.693924258,300225.803628216,261328.863591385,20.5318182957262,22.6869026470701,21.529121680881
"929",125016.061596071,304902.012967432,288138.716384862,20.5697078412959,22.5471609738673,21.1389202817859
"930",112495.8780969,270862.030411274,247366.002994105,21.5326315847487,22.9782157681516,22.4045959017313
"931",111897.25445626,246545.141625379,213177.178289158,22.1266195425778,23.7297831506976,22.9669203000317
"932",114671.247201975,296331.589229505,248356.061121152,21.016873610751,22.8949821370196,21.7889412317746
"933",114413.926911049,271417.323207208,246090.355599436,21.2756036785022,23.3635825097227,22.1192162342264
"934",110540.272869368,264285.267431598,262526.710459413,20.3592247038137,22.3199905732561,21.072130541017
"935",111949.812283639,288691.930090253,258033.677120014,21.2222126580087,22.9610529156606,21.7511369743404
"936",119608.452996595,331117.416341307,296172.69736949,20.4401204236308,22.3392655118769,21.2115968988719
"937",103898.26787555,268556.070227014,259045.199556051,21.2758562181114,22.8047305959817,21.865312918593
"938",131441.962103301,347438.471737796,345220.835905207,18.8744643092346,21.2896949516373,19.4311334652781
"939",107589.169620719,272517.033536157,246854.597949142,21.1130652788031,22.7083090454429,22.0152526456066
"940",118707.07401799,310246.282193054,283917.594873531,21.0601269637646,22.5424136111741,21.7539524139186
"941",133534.518765299,348441.168668982,326526.839519627,19.8922272403157,21.9529802497095,20.6250692480574
"942",129877.688049027,333411.72105461,301926.075791993,20.7092046217014,22.6596216439278,21.4713464103939
"943",108572.07149288,261187.996859697,236585.140475825,20.9889787626486,22.7074158887021,22.105095098717
"944",114337.847132178,276820.605611315,251309.870376829,20.8964521430083,22.7936369838257,21.6360389086844
"945",123008.233753847,316850.177763605,271321.123670257,20.30714117793,22.2926021193062,21.2026934975662
"946",115399.349500811,301432.453126276,297130.770910019,20.5540688608728,22.5174737415963,20.9165407030131
"947",110520.368461723,274775.819439783,230087.494362988,20.6059898430644,22.2017829111503,21.7244829813412
"948",113919.0375179,290682.85139761,267245.584752079,20.2721135243661,22.4176167821155,21.0479337482108
"949",130991.223513773,316226.49897232,289344.161521261,20.2480575228687,22.3105258028683,21.0274577074997
"950",113307.317254207,291650.176245474,242895.23275166,20.9600543910584,22.4300251824638,22.1072724442852
"951",113604.817387445,290529.610124301,260541.890489241,21.1408264124285,22.9293302702499,21.793743066043
"952",115086.196343718,293341.891692201,271092.959418551,21.2485955524988,23.0915491903159,21.8585262227421
"953",124366.68447975,314485.990163999,276485.036129219,20.1148769928654,22.2084828803097,20.9431079841148
"954",144585.352367755,324714.647929285,296701.660612504,20.1466648185655,22.6107741207826,20.8385724286018
"955",118474.541473009,297251.514345181,268831.418780089,20.5668172127008,22.6229512297097,21.5574120745399
"956",121962.798943849,304443.912755224,288460.021265596,20.2871318806635,22.3756533292432,21.0454948642407
"957",112072.989262836,297955.4602639,273329.811340215,20.795324454309,22.4647825974675,21.5002571972334
"958",106955.000092987,311897.961806742,298077.80474855,19.6983358544944,21.4879221962898,20.2472204550622
"959",124921.69184024,303296.214664482,270079.312172777,20.4446263141824,22.6231575640014,21.2720828539511
"960",99817.8876509307,232011.309767968,227310.629401235,22.0840036113259,23.7220702438332,22.6690872335367
"961",114183.803677765,295161.209294011,276053.777848081,20.7961521741149,22.6865316606871,21.407495357515
"962",136348.339257481,336785.515473303,321345.942312519,19.2834107067659,21.6581815514829,19.9016325869643
"963",124493.827164026,296057.852541854,248722.79998925,21.0687049713148,22.6847965864614,22.0817326827596
"964",108236.915165266,287969.235062152,249675.207265953,20.6476261389424,22.4453938864179,21.3973496316127
"965",123133.285258009,324479.49978915,303023.836758255,20.2295692852038,22.1579024472643,20.8388175298373
"966",124647.957493998,314099.118980992,279234.96950607,20.1156837159347,22.2090419670104,20.8493282183795
"967",103649.580464506,268245.748631572,234112.857575282,21.6708336221013,23.0791165526541,22.5376935428871
"968",116656.300646403,299100.760552565,282267.603668567,20.1799868919893,22.0068819717581,20.9043222116775
"969",120302.692334555,344410.240558257,298257.840209499,19.2088419621238,21.4009761605118,20.1604518689827
"970",116490.38237195,278342.959236968,270081.005838013,20.6096730957958,22.6907272496628,21.3213713342081
"971",130184.429497198,309249.52970351,283016.960018952,20.7846961865238,22.6775505772646,21.5420181342726
"972",111118.098150815,289599.15390183,264994.163073503,20.8801836268446,22.467413213326,21.6794337958691
"973",125793.030026231,351693.521586846,312870.776734892,19.2955515043993,21.1067809737517,19.9945689725487
"974",120678.746909826,284919.552938271,253418.961655674,21.29752280793,22.9953335980099,22.2303262264878
"975",130367.798865134,312032.558552173,315226.920423361,19.5672126391191,21.7563690270043,20.2102237769251
"976",118277.674934148,290627.955554285,269084.168915745,20.9323568996535,22.9316578415969,21.7472282884607
"977",108099.56475563,269936.094568381,257438.645101747,21.3325636549826,22.8595265360717,22.0056632298558
"978",125090.984726828,310375.885025702,299383.069931481,19.9446656576834,21.8591243753138,20.4324168899121
"979",121117.328345848,316192.244393061,288052.771947085,20.1014826106786,22.2024081059113,20.8969623977193
"980",124362.786005579,331301.115377498,301226.525565105,20.0248309173628,22.0869005757242,20.6621737685433
"981",121457.974797361,302192.209893468,282089.819517868,21.1275352580803,22.7930688610169,21.8270923189952
"982",112152.205641637,344019.417734,326023.42266132,18.3427248817067,20.3083591380022,19.0199201396491
"983",121761.299334129,339220.980410681,325820.311147753,19.3917634751686,21.4101734717689,20.0479215115662
"984",108855.029600981,290197.33244979,261188.228954823,20.505557878592,22.3872276607343,21.2354375347466
"985",109796.645769644,291749.59325098,265367.273533569,20.5020446520087,22.4351307778279,21.2374505183952
"986",115885.631916658,290133.157459905,272205.998020568,20.9134363307428,22.5070556683572,21.7825764593017
"987",115959.73764814,290047.680024276,266997.898784106,20.9314231483789,22.6682412445297,21.8180432037782
"988",120576.550862649,347688.365225535,322061.101208698,19.5002992513038,21.2368005719078,20.2679140951221
"989",120103.478765276,293112.658125997,277583.438417714,20.7611363564312,22.7478353860617,21.261908699239
"990",123998.79146352,282753.955600757,248975.010971389,21.1507679079305,23.0050450544848,21.854352478816
"991",123328.371394494,310497.699472806,304482.523006404,20.226405923173,22.0003398286285,20.7958419161039
"992",97616.0027025813,240274.07497818,219670.582869368,22.0937919057778,23.5013548931002,22.9467557927216
"993",115458.805403378,269353.368337883,240066.405928571,21.7425611177007,23.4550073053214,22.5464592483365
"994",110784.141902805,286472.731256612,269642.576823817,21.0288238217807,22.7866176588708,21.7060128216628
"995",128171.285909756,316716.126942576,305879.501169296,20.3052674171918,22.2112129532833,20.9000484163984
"996",127924.693130684,330821.502281347,314372.631023173,19.8616725296468,21.9195126933096,20.4485400430113
"997",116644.540967865,310903.377526279,277556.792585558,20.6511473876994,22.3747552280162,21.6180682562063
"998",112089.339965235,242508.56706966,239752.468091305,21.9784683539098,23.749828691055,22.618969900241
"999",131807.730107072,353629.494788789,324714.285367074,18.8687213200626,20.7981663216099,19.9108399098946
"1000",112577.357034525,276969.317534367,251967.108329359,21.2120279010089,22.9774289678776,21.8572061918897
